STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00110338,"AURORA, IL US",2/22/2021,,,0.18,0.3,13,,36,14,24
USC00110338,"AURORA, IL US",2/23/2021,,,0,0,11,,38,24,36
USC00110338,"AURORA, IL US",2/24/2021,,,0,0,8,,45,35,36
USC00110338,"AURORA, IL US",2/25/2021,,,0,0,6,,41,20,21
USC00110338,"AURORA, IL US",2/26/2021,,,0,0,5,,38,21,25
USC00110338,"AURORA, IL US",2/27/2021,,,0.05,0,3,,41,25,32
USC00110338,"AURORA, IL US",2/28/2021,,,0.03,0,3,,50,30,41
USC00110338,"AURORA, IL US",3/1/2021,,,0,0,2,,47,22,22
USC00110338,"AURORA, IL US",3/2/2021,,,0,0,2,,32,17,20
USC00110338,"AURORA, IL US",3/3/2021,,,0,0,2,,42,20,32
USC00110338,"AURORA, IL US",3/4/2021,,,0,0,2,,52,30,33
USC00110338,"AURORA, IL US",3/5/2021,,,0,0,1,,41,23,24
USC00110338,"AURORA, IL US",3/6/2021,,,0,0,1,,44,23,25
USC00110338,"AURORA, IL US",3/7/2021,,,0,0,1,,47,23,24
USC00110338,"AURORA, IL US",3/8/2021,,,0,0,0,,52,24,38
USC00110338,"AURORA, IL US",3/9/2021,,,0,0,0,,62,38,41
USC00110338,"AURORA, IL US",3/10/2021,,,0,0,0,,67,41,54
USC00110338,"AURORA, IL US",3/11/2021,,,0.06,0,0,,67,43,43
USC00110338,"AURORA, IL US",3/12/2021,,,0,0,0,,53,33,35
USC00110338,"AURORA, IL US",3/13/2021,,,0,0,0,,52,28,29
USC00110338,"AURORA, IL US",3/14/2021,,,0,0,0,,58,29,36
USC00110338,"AURORA, IL US",3/15/2021,,,0,0,0,,48,35,35
USC00110338,"AURORA, IL US",3/16/2021,,,0.19,0.5,1,,35,28,32
USC00110338,"AURORA, IL US",3/17/2021,,,0,0,0,,37,32,32
USC00110338,"AURORA, IL US",3/18/2021,,,0.6,0,0,,39,32,37
USC00110338,"AURORA, IL US",3/19/2021,,,0.01,0,0,,45,32,32
USC00110338,"AURORA, IL US",3/20/2021,,,0,0,0,,49,26,26
USC00110338,"AURORA, IL US",3/21/2021,,,0,0,0,,57,25,37
USC00110338,"AURORA, IL US",3/22/2021,,,0,0,0,,64,37,44
USC00110338,"AURORA, IL US",3/23/2021,,,0,0,0,,68,37,53
USC00110338,"AURORA, IL US",3/24/2021,,,0.29,0,0,,64,50,50
USC00110338,"AURORA, IL US",3/25/2021,,,0.03,0,0,,56,43,43
USC00110338,"AURORA, IL US",3/26/2021,,,0.05,0,0,,50,36,36
USC00110338,"AURORA, IL US",3/27/2021,,,0,0,0,,45,36,41
USC00110338,"AURORA, IL US",3/28/2021,,,0.07,0,0,,65,39,39
USC00110338,"AURORA, IL US",3/29/2021,,,0,0,0,,46,29,31
USC00110338,"AURORA, IL US",3/30/2021,,,0,0,0,,63,31,46
USC00110338,"AURORA, IL US",3/31/2021,,,0,0,0,,66,33,33
USC00110338,"AURORA, IL US",4/1/2021,,,0,0,0,,42,24,25
USC00110338,"AURORA, IL US",4/2/2021,,,0,0,0,,41,24,24
USC00110338,"AURORA, IL US",4/3/2021,,,0,0,0,,50,24,36
USC00110338,"AURORA, IL US",4/4/2021,,,0,0,0,,70,36,40
USC00110338,"AURORA, IL US",4/5/2021,,,0.18,0,0,,75,40,55
USC00110338,"AURORA, IL US",4/6/2021,,,0.07,0,0,,76,55,55
USC00110338,"AURORA, IL US",4/7/2021,,,0,0,0,,79,55,58
USC00110338,"AURORA, IL US",4/8/2021,,,0.28,0,0,,79,58,60
USC00110338,"AURORA, IL US",4/9/2021,,,0.3,0,0,,61,49,49
USC00110338,"AURORA, IL US",4/10/2021,,,0.03,0,0,,62,45,46
USC00110338,"AURORA, IL US",4/11/2021,,,0.33,0,0,,57,44,45
USC00110338,"AURORA, IL US",4/12/2021,,,0.04,0,0,,56,45,50
USC00110338,"AURORA, IL US",4/13/2021,,,0,0,0,,60,39,39
USC00110338,"AURORA, IL US",4/14/2021,,,0,0,0,,53,33,33
USC00110338,"AURORA, IL US",4/15/2021,,,0,0,0,,53,33,39
USC00110338,"AURORA, IL US",4/16/2021,,,0,0,0,,56,38,38
USC00110338,"AURORA, IL US",4/17/2021,,,0,0,0,,60,36,36
USC00110338,"AURORA, IL US",4/18/2021,,,0,0,0,,59,36,38
USC00110338,"AURORA, IL US",4/19/2021,,,0,0,0,,62,38,47
USC00110338,"AURORA, IL US",4/20/2021,,,0.08,0,0,,51,36,36
USC00110338,"AURORA, IL US",4/21/2021,,,0.04,0,0,,41,32,37
USC00110338,"AURORA, IL US",4/22/2021,,,0.05,0,0,,47,29,37
USC00110338,"AURORA, IL US",4/23/2021,,,0,0,0,,60,37,42
USC00110338,"AURORA, IL US",4/24/2021,,,0,0,0,,60,42,49
USC00110338,"AURORA, IL US",4/25/2021,,,0.01,0,0,,63,38,39
USC00110338,"AURORA, IL US",4/26/2021,,,0,0,0,,53,39,39
USC00110338,"AURORA, IL US",4/27/2021,,,0,0,0,,79,39,60
USC00110338,"AURORA, IL US",4/28/2021,,,0.05,0,0,,85,51,51
USC00110338,"AURORA, IL US",4/29/2021,,,0.16,0,0,,56,47,49
USC00110338,"AURORA, IL US",4/30/2021,,,0.02,0,0,,71,45,49
USC00110338,"AURORA, IL US",5/1/2021,,,0,0,0,,59,42,46
USC00110338,"AURORA, IL US",5/2/2021,,,0,0,0,,84,42,61
USC00110338,"AURORA, IL US",5/3/2021,,,0,0,0,,81,58,59
USC00110338,"AURORA, IL US",5/4/2021,,,0.12,0,0,,70,54,54
USC00110338,"AURORA, IL US",5/5/2021,,,0,0,0,,54,40,42
USC00110338,"AURORA, IL US",5/6/2021,,,0.01,0,0,,59,42,48
USC00110338,"AURORA, IL US",5/7/2021,,,0.05,0,0,,56,35,40
USC00110338,"AURORA, IL US",5/8/2021,,,0,0,0,,56,35,35
USC00110338,"AURORA, IL US",5/9/2021,,,1.25,0,0,,55,35,39
USC00110338,"AURORA, IL US",5/10/2021,,,0.27,0,0,,57,36,42
USC00110338,"AURORA, IL US",5/11/2021,,,0.01,0,0,,56,36,38
USC00110338,"AURORA, IL US",5/12/2021,,,0,0,0,,56,35,37
USC00110338,"AURORA, IL US",5/13/2021,,,0,0,0,,63,37,40
USC00110338,"AURORA, IL US",5/14/2021,,,0,0,0,,69,40,44
USC00110338,"AURORA, IL US",5/15/2021,,,0,0,0,,70,44,52
USC00110338,"AURORA, IL US",5/16/2021,,,0.1,0,0,,57,49,53
USC00110338,"AURORA, IL US",5/17/2021,,,0,0,0,,70,52,59
USC00110338,"AURORA, IL US",5/18/2021,,,0,0,0,,67,57,59
USC00110338,"AURORA, IL US",5/19/2021,,,0.17,0,0,,71,59,64
USC00110338,"AURORA, IL US",5/20/2021,,,0.05,0,0,,74,64,69
USC00110338,"AURORA, IL US",5/21/2021,,,0,0,0,,82,66,66
USC00110338,"AURORA, IL US",5/22/2021,,,0,0,0,,82,66,68
USC00110338,"AURORA, IL US",5/23/2021,,,0,0,0,,86,68,68
USC00110338,"AURORA, IL US",5/24/2021,,,0,0,0,,81,59,60
USC00110338,"AURORA, IL US",5/25/2021,,,0,0,0,,86,60,69
USC00110338,"AURORA, IL US",5/26/2021,,,1.02,0,0,,82,64,64
USC00110338,"AURORA, IL US",5/27/2021,,,0,0,0,,79,54,54
USC00110338,"AURORA, IL US",5/28/2021,,,0.52,0,0,,62,44,44
USC00110338,"AURORA, IL US",5/29/2021,,,0.24,0,0,,47,38,40
USC00110338,"AURORA, IL US",5/30/2021,,,0,0,0,,61,39,43
USC00110338,"AURORA, IL US",5/31/2021,,,0,0,0,,70,42,55
USC00110338,"AURORA, IL US",6/1/2021,,,0,0,0,,70,46,50
USC00110338,"AURORA, IL US",6/2/2021,,,0,0,0,,75,50,56
USC00110338,"AURORA, IL US",6/3/2021,,,0,0,0,,77,52,55
USC00110338,"AURORA, IL US",6/4/2021,,,0,0,0,,83,55,69
USC00110338,"AURORA, IL US",6/5/2021,,,0,0,0,,86,67,68
USC00110338,"AURORA, IL US",6/6/2021,,,0,0,0,,87,68,69
USC00110338,"AURORA, IL US",6/7/2021,,,0,0,0,,84,69,71
USC00110338,"AURORA, IL US",6/8/2021,,,0.07,0,0,,80,67,69
USC00110338,"AURORA, IL US",6/9/2021,,,0,0,0,,83,68,69
USC00110338,"AURORA, IL US",6/10/2021,,,0,0,0,,87,67,68
USC00110338,"AURORA, IL US",6/11/2021,,,0,0,0,,88,68,71
USC00110338,"AURORA, IL US",6/12/2021,,,0,0,0,,88,69,71
USC00110338,"AURORA, IL US",6/13/2021,,,1.29,0,0,,92,64,67
USC00110338,"AURORA, IL US",6/14/2021,,,0,0,0,,86,65,65
USC00110338,"AURORA, IL US",6/15/2021,,,0,0,0,,82,60,66
USC00110338,"AURORA, IL US",6/16/2021,,,0,0,0,,79,56,58
USC00110338,"AURORA, IL US",6/17/2021,,,0,0,0,,80,55,57
USC00110338,"AURORA, IL US",6/18/2021,,,0.15,0,0,,87,57,68
USC00110338,"AURORA, IL US",6/19/2021,,,0,0,0,,87,67,70
USC00110338,"AURORA, IL US",6/20/2021,,,0,0,0,,88,62,64
USC00110338,"AURORA, IL US",6/21/2021,,,0.68,0,0,,80,63,63
USC00110338,"AURORA, IL US",6/22/2021,,,0,0,0,,71,49,51
USC00110338,"AURORA, IL US",6/23/2021,,,0,0,0,,73,51,63
USC00110338,"AURORA, IL US",6/24/2021,,,0.06,0,0,,80,61,67
USC00110338,"AURORA, IL US",6/25/2021,,,1.3,0,0,,74,67,70
USC00110338,"AURORA, IL US",6/26/2021,,,0.62,0,0,,78,68,72
USC00110338,"AURORA, IL US",6/27/2021,,,0.55,0,0,,82,71,73
USC00110338,"AURORA, IL US",6/28/2021,,,0.01,0,0,,81,66,67
USC00110338,"AURORA, IL US",6/29/2021,,,0.59,0,0,,81,67,72
USC00110338,"AURORA, IL US",6/30/2021,,,0.23,0,0,,83,70,71
USC00110338,"AURORA, IL US",7/1/2021,,,0.14,0,0,,84,66,66
USC00110338,"AURORA, IL US",7/2/2021,,,0,0,0,,79,57,59
USC00110338,"AURORA, IL US",7/3/2021,,,0,0,0,,76,57,57
USC00110338,"AURORA, IL US",7/4/2021,,,0,0,0,,82,57,67
USC00110338,"AURORA, IL US",7/5/2021,,,0,0,0,,86,67,71
USC00110338,"AURORA, IL US",7/6/2021,,,0,0,0,,88,71,73
USC00110338,"AURORA, IL US",7/7/2021,,,0,0,0,,88,72,73
USC00110338,"AURORA, IL US",7/8/2021,,,0,0,0,,88,63,64
USC00110338,"AURORA, IL US",7/9/2021,,,0,0,0,,69,57,60
USC00110338,"AURORA, IL US",7/10/2021,,,0.1,0,0,,77,60,63
USC00110338,"AURORA, IL US",7/11/2021,,,0.4,0,0,,74,63,66
USC00110338,"AURORA, IL US",7/12/2021,,,0.19,0,0,,70,65,66
USC00110338,"AURORA, IL US",7/13/2021,,,0.4,0,0,,74,66,67
USC00110338,"AURORA, IL US",7/14/2021,,,0.02,0,0,,80,66,68
USC00110338,"AURORA, IL US",7/15/2021,,,0.25,0,0,,82,68,68
USC00110338,"AURORA, IL US",7/16/2021,,,0.11,0,0,,78,65,65
USC00110338,"AURORA, IL US",7/17/2021,,,0,0,0,,74,63,63
USC00110338,"AURORA, IL US",7/18/2021,,,0,0,0,,80,63,65
USC00110338,"AURORA, IL US",7/19/2021,,,0,0,0,,83,64,65
USC00110338,"AURORA, IL US",7/20/2021,,,0,0,0,,83,64,66
USC00110338,"AURORA, IL US",7/21/2021,,,0,0,0,,85,65,65
USC00110338,"AURORA, IL US",7/22/2021,,,0,0,0,,77,64,67
USC00110338,"AURORA, IL US",7/23/2021,,,0,0,0,,85,67,73
USC00110338,"AURORA, IL US",7/24/2021,,,0,0,0,,88,71,73
USC00110338,"AURORA, IL US",7/25/2021,,,0,0,0,,90,70,71
USC00110338,"AURORA, IL US",7/26/2021,,,0,0,0,,87,66,67
USC00110338,"AURORA, IL US",7/27/2021,,,0,0,0,,90,67,69
USC00110338,"AURORA, IL US",7/28/2021,,,0.89,0,0,,86,69,73
USC00110338,"AURORA, IL US",7/29/2021,,,0.18,0,0,,88,69,71
USC00110338,"AURORA, IL US",7/30/2021,,,0,0,0,,88,65,65
USC00110338,"AURORA, IL US",7/31/2021,,,0,0,0,,74,62,63
USC00110338,"AURORA, IL US",8/1/2021,,,0,0,0,,78,62,63
USC00110338,"AURORA, IL US",8/2/2021,,,0,0,0,,78,58,58
USC00110338,"AURORA, IL US",8/3/2021,,,0,0,0,,77,58,62
USC00110338,"AURORA, IL US",8/4/2021,,,0,0,0,,81,61,62
USC00110338,"AURORA, IL US",8/5/2021,,,0,0,0,,83,62,63
USC00110338,"AURORA, IL US",8/6/2021,,,0,0,0,,83,63,69
USC00110338,"AURORA, IL US",8/7/2021,,,0,0,0,,82,66,68
USC00110338,"AURORA, IL US",8/8/2021,,,0,0,0,,87,68,73
USC00110338,"AURORA, IL US",8/9/2021,,,0.51,0,0,,89,69,70
USC00110338,"AURORA, IL US",8/10/2021,,,0.15,0,0,,81,70,74
USC00110338,"AURORA, IL US",8/11/2021,,,0.48,0,0,,90,69,75
USC00110338,"AURORA, IL US",8/12/2021,,,0.28,0,0,,87,71,71
USC00110338,"AURORA, IL US",8/13/2021,,,0,0,0,,82,69,70
USC00110338,"AURORA, IL US",8/14/2021,,,0,0,0,,81,59,59
USC00110338,"AURORA, IL US",8/15/2021,,,0,0,0,,80,56,57
USC00110338,"AURORA, IL US",8/16/2021,,,0,0,0,,81,57,60
USC00110338,"AURORA, IL US",8/17/2021,,,0,0,0,,82,59,63
USC00110338,"AURORA, IL US",8/18/2021,,,0,0,0,,83,63,69
USC00110338,"AURORA, IL US",8/19/2021,,,0.01,0,0,,85,69,69
USC00110338,"AURORA, IL US",8/20/2021,,,0,0,0,,88,69,69
USC00110338,"AURORA, IL US",8/21/2021,,,0,0,0,,88,69,72
USC00110338,"AURORA, IL US",8/22/2021,,,0.55,0,0,,84,67,67
USC00110338,"AURORA, IL US",8/23/2021,,,0,0,0,,85,67,69
USC00110338,"AURORA, IL US",8/24/2021,,,0,0,0,,86,64,73
USC00110338,"AURORA, IL US",8/25/2021,,,0.15,0,0,,93,71,71
USC00110338,"AURORA, IL US",8/26/2021,,,1.54,0,0,,91,68,69
USC00110338,"AURORA, IL US",8/27/2021,,,0,0,0,,88,69,70
USC00110338,"AURORA, IL US",8/28/2021,,,0,0,0,,90,70,71
USC00110338,"AURORA, IL US",8/29/2021,,,0.09,0,0,,90,70,73
USC00110338,"AURORA, IL US",8/30/2021,,,0.21,0,0,,86,65,65
USC00110338,"AURORA, IL US",8/31/2021,,,0,0,0,,83,63,63
USC00110338,"AURORA, IL US",9/1/2021,,,0.02,,,,83,63,65
USC00110338,"AURORA, IL US",9/2/2021,,,0,,,,77,59,60
USC00110338,"AURORA, IL US",9/3/2021,,,0,,,,78,55,59
USC00110338,"AURORA, IL US",9/4/2021,,,0.01,,,,73,58,66
USC00110338,"AURORA, IL US",9/5/2021,,,0,,,,74,55,55
USC00110338,"AURORA, IL US",9/6/2021,,,0,,,,82,55,59
USC00110338,"AURORA, IL US",9/7/2021,,,0,,,,83,57,66
USC00110338,"AURORA, IL US",9/8/2021,,,0.19,,,,87,55,55
USC00110338,"AURORA, IL US",9/9/2021,,,0,,,,78,54,54
USC00110338,"AURORA, IL US",9/10/2021,,,0,,,,76,54,56
USC00110338,"AURORA, IL US",9/11/2021,,,0,,,,79,56,63
USC00110338,"AURORA, IL US",9/12/2021,,,0,,,,86,63,70
USC00110338,"AURORA, IL US",9/13/2021,,,0,,,,86,67,67
USC00110338,"AURORA, IL US",9/14/2021,,,0,,,,87,67,71
USC00110338,"AURORA, IL US",9/15/2021,,,0,,,,87,57,57
USC00110338,"AURORA, IL US",9/16/2021,,,0,,,,78,53,54
USC00110338,"AURORA, IL US",9/17/2021,,,0,,,,81,53,61
USC00110338,"AURORA, IL US",9/18/2021,,,0.28,,,,88,60,63
USC00110338,"AURORA, IL US",9/19/2021,,,0,,,,81,62,62
USC00110338,"AURORA, IL US",9/20/2021,,,0,,,,89,62,71
USC00110338,"AURORA, IL US",9/21/2021,,,1.03,,,,82,60,63
USC00110338,"AURORA, IL US",9/22/2021,,,0.08,,,,67,57,57
USC00110338,"AURORA, IL US",9/24/2021,,,0,,,,68,47,48
USC00110338,"AURORA, IL US",9/25/2021,,,0,,,,79,48,48
USC00110338,"AURORA, IL US",9/26/2021,,,0,,,,70,48,53
USC00110338,"AURORA, IL US",9/27/2021,,,0,,,,83,52,63
USC00110338,"AURORA, IL US",9/28/2021,,,0,,,,87,57,58
USC00110338,"AURORA, IL US",9/29/2021,,,0,,,,78,56,56
USC00110338,"AURORA, IL US",9/30/2021,,,0,,,,84,56,59
USC00110338,"AURORA, IL US",10/1/2021,,,0,,,,85,59,61
USC00110338,"AURORA, IL US",10/2/2021,,,0,,,,85,61,68
USC00110338,"AURORA, IL US",10/3/2021,,,0.04,,,,80,67,67
USC00110338,"AURORA, IL US",10/4/2021,,,0.09,,0,,74,63,65
USC00110338,"AURORA, IL US",10/5/2021,,,0.17,,,,74,64,65
USC00110338,"AURORA, IL US",10/6/2021,,,0,,,,67,62,64
USC00110338,"AURORA, IL US",10/7/2021,,,0.14,,,,70,64,66
USC00110338,"AURORA, IL US",10/8/2021,,,0.32,,,,77,60,60
USC00110338,"AURORA, IL US",10/9/2021,,,0.09,,,,74,59,61
USC00110338,"AURORA, IL US",10/10/2021,,,0.02,,,,81,60,70
USC00110338,"AURORA, IL US",10/11/2021,,,0.02,,,,80,69,69
USC00110338,"AURORA, IL US",10/12/2021,,,0.83,,,,75,60,62
USC00110338,"AURORA, IL US",10/13/2021,,,0.02,,,,67,52,53
USC00110338,"AURORA, IL US",10/14/2021,,,0.74,,,,70,53,61
USC00110338,"AURORA, IL US",10/15/2021,,,0,,,,70,50,51
USC00110338,"AURORA, IL US",10/16/2021,,,0.02,,,,62,42,42
USC00110338,"AURORA, IL US",10/17/2021,,,0,,,,59,39,39
USC00110338,"AURORA, IL US",10/18/2021,,,0,,,,67,38,41
USC00110338,"AURORA, IL US",10/19/2021,,,0,,,,73,40,49
USC00110338,"AURORA, IL US",10/20/2021,,,0,,,,71,48,52
USC00110338,"AURORA, IL US",10/21/2021,,,0,,,,73,51,51
USC00110338,"AURORA, IL US",10/22/2021,,,0,,,,54,43,43
USC00110338,"AURORA, IL US",10/23/2021,,,0,,,,55,37,37
USC00110338,"AURORA, IL US",10/24/2021,,,0,0,0,,56,36,45
USC00110338,"AURORA, IL US",10/25/2021,,,3.29,0,0,,49,45,48
USC00110338,"AURORA, IL US",10/26/2021,,,0.03,0,0,,54,40,40
USC00110338,"AURORA, IL US",10/27/2021,,,0,0,0,,58,36,38
USC00110338,"AURORA, IL US",10/28/2021,,,0,0,0,,58,36,49
USC00110338,"AURORA, IL US",10/29/2021,,,0.4,0,0,,54,49,54
USC00110338,"AURORA, IL US",10/30/2021,,,0.23,0,0,,54,49,50
USC00110338,"AURORA, IL US",10/31/2021,,,0.02,0,0,,61,40,42
USC00110338,"AURORA, IL US",11/2/2021,,,0,,,,48,30,30
USC00110338,"AURORA, IL US",11/3/2021,,,0.01,,,,47,26,27
USC00110338,"AURORA, IL US",11/6/2021,,,0,,,,52,29,34
USC00110338,"AURORA, IL US",11/7/2021,,,0,,,,60,34,38
USC00110338,"AURORA, IL US",11/8/2021,,,0,,,,66,38,44
USC00110338,"AURORA, IL US",11/9/2021,,,0,,,,66,44,53
USC00110338,"AURORA, IL US",11/10/2021,,,0,,,,56,38,38
USC00110338,"AURORA, IL US",11/11/2021,,,0.1,,,,57,38,54
USC00110338,"AURORA, IL US",11/12/2021,,,0.44,,,,54,36,36
USC00110338,"AURORA, IL US",11/13/2021,,,0.03,,,,39,34,36
USC00110338,"AURORA, IL US",11/14/2021,,,0.03,,,,39,33,36
USC00110338,"AURORA, IL US",11/15/2021,,,0,,,,37,28,29
USC00110338,"AURORA, IL US",11/16/2021,,,0,,,,34,29,31
USC00110338,"AURORA, IL US",11/17/2021,,,0,0,0,,60,31,59
USC00110338,"AURORA, IL US",11/18/2021,,,0.12,,,,,,31
USC00110338,"AURORA, IL US",11/19/2021,,,0,,,,34,23,23
USC00110338,"AURORA, IL US",11/20/2021,,,0.01,,,,39,22,36
USC00110338,"AURORA, IL US",11/21/2021,,,0.01,,,,51,34,37
USC00110338,"AURORA, IL US",11/22/2021,,,0.02,,,,54,20,21
USC00110338,"AURORA, IL US",11/23/2021,,,0,,,,36,20,20
USC00110338,"AURORA, IL US",11/24/2021,,,0.01,,,,43,20,37
USC00110338,"AURORA, IL US",11/25/2021,,,0.07,,,,54,37,42
USC00110338,"AURORA, IL US",11/26/2021,,,0,,,,42,16,16
USC00110338,"AURORA, IL US",11/27/2021,,,0,,,,30,16,30
USC00110338,"AURORA, IL US",11/28/2021,,,0,,,,43,26,27
USC00110338,"AURORA, IL US",11/29/2021,,,0,,,,39,24,26
USC00110338,"AURORA, IL US",11/30/2021,,,0,,,,41,26,34
USC00110338,"AURORA, IL US",12/1/2021,,,0,,,,54,31,39
USC00110338,"AURORA, IL US",12/2/2021,,,0,,,,48,39,48
USC00110338,"AURORA, IL US",12/3/2021,,,0,,,,57,41,42
USC00110338,"AURORA, IL US",12/4/2021,,,0,,,,55,29,29
USC00110338,"AURORA, IL US",12/5/2021,,,0,,,,44,29,37
USC00110338,"AURORA, IL US",12/6/2021,,,0.22,,,,39,31,31
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/1/2018,,,0,0,4,,15,-10,-8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/2/2018,,,0,0,4,,5,-15,-14
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/3/2018,,,0.02,0,4,,20,-14,15
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/4/2018,,,0,0,4,,20,-1,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/5/2018,,,0,0,4,,13,-8,3
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/6/2018,,,0,0,4,,12,-10,-3
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/7/2018,,,0,0,4,,18,-6,14
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/8/2018,,,0.08,0.4,4,,34,14,34
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/9/2018,,,0,0,3,,38,21,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/10/2018,,,0,0,2,,40,22,34
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/11/2018,,,0.03,0,0,,57,34,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/12/2018,,,0.22,0,0,,59,20,22
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/13/2018,,,0,0,0,,24,-4,7
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/14/2018,,,0,0,0,,10,0,7
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/15/2018,,,0.18,2.6,2,,24,-3,18
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/16/2018,,,0.08,0.9,3,,27,3,9
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/17/2018,,,0,0,3,,26,0,4
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/18/2018,,,0,0,1,,22,0,17
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/19/2018,,,0,0,1,,34,16,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/20/2018,,,0,0,1,,43,27,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/21/2018,,,0,0,0,,50,31,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/22/2018,,,0.08,0,0,,52,32,43
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/23/2018,,,0.19,0.6,1,,53,30,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/24/2018,,,0,0,1,,35,29,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/25/2018,,,0,0,1,,31,21,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/26/2018,,,0,0,0,,45,24,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/27/2018,,,0,0,0,,51,40,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/28/2018,,,0,0,0,,51,27,31
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/29/2018,,,0,0,0,,48,23,25
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/30/2018,,,0,0,0,,36,10,12
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/31/2018,,,0,0,0,,34,10,31
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/1/2018,,,0,0,0,,46,28,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/2/2018,,,0,0,0,,30,2,6
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/3/2018,,,0,0,0,,26,4,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/4/2018,,,0.09,1,1,,42,21,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/5/2018,,,0.05,1,2,,25,-7,-2
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/6/2018,,,0.22,2.5,5,,16,-3,0
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/7/2018,,,0.1,1,5,,26,0,16
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/8/2018,,,0,0,5,,22,2,12
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/9/2018,,,0.66,8.4,10,,30,10,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/10/2018,,,0.23,4,13,,30,14,16
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/11/2018,,,0.31,3.5,14,,26,16,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/12/2018,,,0,0,13,,26,0,14
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/13/2018,,,0,0,12,,30,14,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/14/2018,,,0,0,11,,40,17,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/15/2018,,,0,0,6,,50,20,39
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/16/2018,,,0,0,6,,49,32,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/17/2018,,,0,0,5,,40,10,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/18/2018,,,0.15,0.5,6,,38,19,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/19/2018,,,0.08,0,2,,42,18,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/20/2018,,,2.4,0,0,,61,39,61
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/21/2018,,,1.06,0,0,,63,27,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/22/2018,,,0,0,0,,35,27,33
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/23/2018,,,0.21,0,0,,43,33,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/24/2018,,,0,0,0,,45,31,34
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/25/2018,,,0.13,0,0,,35,31,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/26/2018,,,0,0,0,,48,28,31
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/27/2018,,,0,0,0,,59,31,42
